id,src,dst,ttype
6131,244,26,TRANSFER
6133,244,30,TRANSFER
6134,245,10,TRANSFER
6135,245,16,TRANSFER
6136,245,59,TRANSFER
6139,246,90,TRANSFER
6140,246,344,TRANSFER
6141,246,621,TRANSFER
6142,247,18,TRANSFER
6143,247,31,TRANSFER
6144,247,23,TRANSFER
6146,248,1190,TRANSFER
6147,248,41,TRANSFER
6148,248,348,TRANSFER
6149,248,115,TRANSFER
6150,249,37,TRANSFER
6151,249,391,TRANSFER
6152,249,23,TRANSFER
6153,249,21,TRANSFER
6154,250,12,TRANSFER
6155,250,31,TRANSFER
6156,250,52,TRANSFER
6158,251,101,TRANSFER
6159,251,77,TRANSFER
6160,251,66,TRANSFER
6162,252,1001,TRANSFER
6164,252,1161,TRANSFER
6165,253,42,TRANSFER
6166,253,24,TRANSFER
6167,253,55,TRANSFER
6169,253,37,TRANSFER
6170,253,60,TRANSFER
6172,254,24,TRANSFER
6174,254,12,TRANSFER
6177,255,53,TRANSFER
6178,255,48,TRANSFER
6179,255,10,TRANSFER
6180,255,110,TRANSFER
6181,255,122,TRANSFER
6182,256,45,TRANSFER
6183,256,28,TRANSFER
6184,256,67,TRANSFER
6186,256,14,TRANSFER
6188,257,31,TRANSFER
6189,257,22,TRANSFER
6190,257,55,TRANSFER
6191,257,43,TRANSFER
6192,257,82,TRANSFER
6193,257,93,TRANSFER
6194,258,21,TRANSFER
6195,258,52,TRANSFER
6196,258,35,TRANSFER
6197,258,134,TRANSFER
6198,258,17,TRANSFER
6201,259,30,TRANSFER
6202,259,31,TRANSFER
6203,259,110,TRANSFER
6205,259,44,TRANSFER
6206,260,115,TRANSFER
6207,260,88,TRANSFER
6208,260,31,TRANSFER
6210,260,116,TRANSFER
6211,260,62,TRANSFER
6212,261,15,TRANSFER
6215,261,40,TRANSFER
6217,261,26,TRANSFER
6218,262,66,TRANSFER
6220,262,38,TRANSFER
6221,262,25,TRANSFER
6222,262,61,TRANSFER
6223,262,109,TRANSFER
6224,263,6,TRANSFER
6225,263,34,TRANSFER
6226,263,25,TRANSFER
6227,263,9,TRANSFER
6229,264,20,TRANSFER
6230,264,50,TRANSFER
6231,264,608,TRANSFER
6232,264,9,TRANSFER
6233,264,23,TRANSFER
6234,264,24,TRANSFER
6235,265,31,TRANSFER
6238,265,56,TRANSFER
6239,265,133,TRANSFER
6240,265,20,TRANSFER
6241,266,63,TRANSFER
6242,266,84,TRANSFER
6243,266,27,TRANSFER
6244,266,35,TRANSFER
6245,266,26,TRANSFER
6246,266,897,TRANSFER
6248,267,104,TRANSFER
6249,267,94,TRANSFER
6250,267,33,TRANSFER
6251,267,16,TRANSFER
6252,267,52,TRANSFER
6254,268,17,TRANSFER
6255,268,46,TRANSFER
6256,268,25,TRANSFER
6257,268,61,TRANSFER
6258,268,75,TRANSFER
6259,269,8,TRANSFER
6260,269,43,TRANSFER
6262,269,6,TRANSFER
6263,269,23,TRANSFER
6264,269,20,TRANSFER
6265,270,19,TRANSFER
6267,270,91,TRANSFER
6268,270,32,TRANSFER
6270,270,58,TRANSFER
6271,271,114,TRANSFER
6272,271,76,TRANSFER
6273,271,30,TRANSFER
6274,271,1386,TRANSFER
6276,271,22,TRANSFER
6277,272,14,TRANSFER
6278,272,16,TRANSFER
6281,272,53,TRANSFER
6282,273,15,TRANSFER
6283,273,39,TRANSFER
6284,273,329,TRANSFER
6285,273,26,TRANSFER
6287,273,52,TRANSFER
6288,274,89,TRANSFER
6289,274,34,TRANSFER
6290,274,23,TRANSFER
6291,274,103,TRANSFER
6294,275,30,TRANSFER
6295,275,12,TRANSFER
6296,275,4,TRANSFER
6297,275,54,TRANSFER
6298,275,35,TRANSFER
6299,275,3,TRANSFER
6300,276,21,TRANSFER
6301,276,120,TRANSFER
6302,276,329,TRANSFER
6303,277,452,TRANSFER
6304,277,32,TRANSFER
6305,277,24,TRANSFER
6306,278,1177,TRANSFER
6307,278,31,TRANSFER
6309,279,25,TRANSFER
6310,279,13,TRANSFER
6311,279,7,TRANSFER
6312,280,61,TRANSFER
6313,280,19,TRANSFER
6314,280,98,TRANSFER
6315,281,30,TRANSFER
6317,281,328,TRANSFER
6318,282,38,TRANSFER
6319,282,51,TRANSFER
6320,282,64,TRANSFER
6321,283,21,TRANSFER
6323,283,71,TRANSFER
6324,284,11,TRANSFER
6325,284,17,TRANSFER
6326,285,135,TRANSFER
6327,285,26,TRANSFER
6328,285,44,TRANSFER
6329,286,34,TRANSFER
6330,286,128,TRANSFER
6331,286,30,TRANSFER
6332,287,34,TRANSFER
6333,287,81,TRANSFER
6334,287,27,TRANSFER
6335,288,43,TRANSFER
6337,288,122,TRANSFER
6338,289,15,TRANSFER
6339,289,91,TRANSFER
6340,289,50,TRANSFER
6341,290,19,TRANSFER
6344,291,69,TRANSFER
6345,291,85,TRANSFER
6347,292,172,TRANSFER
6349,292,30,TRANSFER
6350,293,444,TRANSFER
6351,293,19,TRANSFER
6352,293,33,TRANSFER
6353,294,39,TRANSFER
6355,294,41,TRANSFER
6356,295,238,TRANSFER
6357,295,8,TRANSFER
6358,295,16,TRANSFER
6359,296,9,TRANSFER
6360,296,10,TRANSFER
6361,296,22,TRANSFER
6362,297,36,TRANSFER
6363,297,42,TRANSFER
6365,298,62,TRANSFER
6367,298,74,TRANSFER
6368,299,48,TRANSFER
6369,299,27,TRANSFER
6370,299,731,TRANSFER
6371,300,277,TRANSFER
6374,300,4,TRANSFER
6375,300,18,TRANSFER
6376,300,32,TRANSFER
6377,301,31,TRANSFER
6378,301,77,TRANSFER
6379,301,16,TRANSFER
6380,301,13,TRANSFER
6381,301,40,TRANSFER
6383,302,58,TRANSFER
6386,302,326,TRANSFER
6387,302,39,TRANSFER
6390,303,105,TRANSFER
6391,303,126,TRANSFER
6393,303,135,TRANSFER
6394,303,29,TRANSFER
6395,304,23,TRANSFER
6396,304,35,TRANSFER
6397,304,21,TRANSFER
6398,304,31,TRANSFER
6399,304,1319,TRANSFER
6400,304,28,TRANSFER
6401,305,226,TRANSFER
6402,305,340,TRANSFER
6403,305,63,TRANSFER
6405,305,703,TRANSFER
6406,305,19,TRANSFER
6407,306,28,TRANSFER
6408,306,33,TRANSFER
6409,306,41,TRANSFER
6410,306,39,TRANSFER
6411,306,22,TRANSFER
6412,306,21,TRANSFER
6413,307,55,TRANSFER
6414,307,20,TRANSFER
6415,307,29,TRANSFER
6416,307,21,TRANSFER
6418,307,22,TRANSFER
6419,308,45,TRANSFER
6421,308,56,TRANSFER
6424,308,44,TRANSFER
6425,309,24,TRANSFER
6426,309,27,TRANSFER
6428,309,63,TRANSFER
6429,309,28,TRANSFER
6430,309,1021,TRANSFER
6431,310,41,TRANSFER
6432,310,21,TRANSFER
6433,310,132,TRANSFER
6434,310,7,TRANSFER
6436,310,34,TRANSFER
6437,311,31,TRANSFER
6438,311,80,TRANSFER
6439,311,43,TRANSFER
6440,311,21,TRANSFER
6442,311,62,TRANSFER
6445,312,33,TRANSFER
6446,312,19,TRANSFER
6447,312,129,TRANSFER
6449,313,10,TRANSFER
6450,313,35,TRANSFER
6451,313,110,TRANSFER
6453,313,43,TRANSFER
6455,314,18,TRANSFER
6456,314,39,TRANSFER
6458,314,23,TRANSFER
6460,314,6,TRANSFER
6461,315,35,TRANSFER
6462,315,24,TRANSFER
6463,315,28,TRANSFER
6464,315,43,TRANSFER
6467,316,12,TRANSFER
6468,316,872,TRANSFER
6471,316,23,TRANSFER
6472,316,42,TRANSFER
6473,317,26,TRANSFER
6474,317,32,TRANSFER
6476,317,39,TRANSFER
6477,317,22,TRANSFER
6478,317,29,TRANSFER
6479,318,93,TRANSFER
6480,318,21,TRANSFER
6481,318,113,TRANSFER
6482,318,35,TRANSFER
6483,318,25,TRANSFER
6484,319,170,TRANSFER
6486,319,42,TRANSFER
6487,319,17,TRANSFER
6488,319,47,TRANSFER
6489,319,94,TRANSFER
6490,320,158,TRANSFER
6492,320,74,TRANSFER
6493,320,14,TRANSFER
6494,320,67,TRANSFER
6495,320,37,TRANSFER
6496,321,38,TRANSFER
6497,321,21,TRANSFER
6498,321,126,TRANSFER
6500,321,11,TRANSFER
6502,322,18,TRANSFER
6503,322,8,TRANSFER
6504,322,72,TRANSFER
6505,322,71,TRANSFER
6506,322,44,TRANSFER
6507,322,81,TRANSFER
6508,323,37,TRANSFER
6510,323,1165,TRANSFER
6511,323,109,TRANSFER
6512,323,18,TRANSFER
6513,323,32,TRANSFER
6514,324,52,TRANSFER
6515,324,1343,TRANSFER
6516,324,1347,TRANSFER
6517,324,107,TRANSFER
6518,324,16,TRANSFER
6519,324,48,TRANSFER
6520,325,33,TRANSFER
6521,325,6,TRANSFER
6522,325,25,TRANSFER
6523,325,55,TRANSFER
6524,326,114,TRANSFER
6525,326,21,TRANSFER
6526,326,49,TRANSFER
6527,326,374,TRANSFER
6528,327,45,TRANSFER
6529,327,34,TRANSFER
6530,327,30,TRANSFER
6531,327,17,TRANSFER
6532,328,918,TRANSFER
6533,328,56,TRANSFER
6534,328,616,TRANSFER
6537,329,51,TRANSFER
6538,329,14,TRANSFER
6539,329,44,TRANSFER
6540,330,28,TRANSFER
6541,330,76,TRANSFER
6542,330,336,TRANSFER
6543,330,120,TRANSFER
6544,331,34,TRANSFER
6545,331,45,TRANSFER
6546,331,27,TRANSFER
6547,331,16,TRANSFER
8388,331,38,TRANSFER
6548,332,25,TRANSFER
6549,332,56,TRANSFER
6551,332,20,TRANSFER
6552,333,124,TRANSFER
6553,333,57,TRANSFER
6554,333,9,TRANSFER
6555,333,110,TRANSFER
6556,334,964,TRANSFER
6557,334,32,TRANSFER
6558,334,17,TRANSFER
6559,334,13,TRANSFER
6560,335,38,TRANSFER
6565,336,34,TRANSFER
6566,336,32,TRANSFER
6568,337,1157,TRANSFER
6569,337,1189,TRANSFER
6571,337,304,TRANSFER
6572,338,24,TRANSFER
6573,338,93,TRANSFER
6574,338,8,TRANSFER
6575,338,22,TRANSFER
6576,339,14,TRANSFER
6577,339,247,TRANSFER
6581,340,20,TRANSFER
6582,340,349,TRANSFER
6583,340,60,TRANSFER
6584,341,352,TRANSFER
6585,341,154,TRANSFER
6586,341,51,TRANSFER
6587,341,65,TRANSFER
6588,342,53,TRANSFER
6589,342,29,TRANSFER
6591,342,21,TRANSFER
6592,343,235,TRANSFER
6593,343,32,TRANSFER
6595,343,16,TRANSFER
6596,344,83,TRANSFER
6597,344,24,TRANSFER
6598,344,136,TRANSFER
6599,344,19,TRANSFER
6601,345,24,TRANSFER
6602,345,16,TRANSFER
6603,345,328,TRANSFER
6605,346,38,TRANSFER
6606,346,26,TRANSFER
6608,347,42,TRANSFER
6610,347,28,TRANSFER
6611,347,81,TRANSFER
6614,348,39,TRANSFER
6616,349,58,TRANSFER
6617,349,203,TRANSFER
6618,349,16,TRANSFER
6619,349,36,TRANSFER
8403,349,62,TRANSFER
8404,349,1007,TRANSFER
8405,349,956,TRANSFER
6620,350,52,TRANSFER
6621,350,1019,TRANSFER
6623,350,24,TRANSFER
6624,351,189,TRANSFER
6625,351,10,TRANSFER
6626,351,123,TRANSFER
6627,351,53,TRANSFER
6628,351,35,TRANSFER
6629,351,25,TRANSFER
6630,352,39,TRANSFER
6631,352,40,TRANSFER
6632,352,48,TRANSFER
6633,352,50,TRANSFER
6634,352,80,TRANSFER
6636,353,133,TRANSFER
6637,353,44,TRANSFER
6638,353,73,TRANSFER
6639,353,24,TRANSFER
6641,353,20,TRANSFER
6642,354,38,TRANSFER
6643,354,17,TRANSFER
6645,354,29,TRANSFER
6647,354,51,TRANSFER
6649,355,116,TRANSFER
6650,355,307,TRANSFER
6652,355,22,TRANSFER
6653,355,50,TRANSFER
6654,356,108,TRANSFER
6656,356,9,TRANSFER
6657,356,331,TRANSFER
6658,356,13,TRANSFER
6659,356,76,TRANSFER
6660,357,30,TRANSFER
6661,357,26,TRANSFER
6664,357,21,TRANSFER
6667,358,3,TRANSFER
6668,358,23,TRANSFER
6669,358,22,TRANSFER
6670,358,70,TRANSFER
6671,358,36,TRANSFER
6672,359,39,TRANSFER
6673,359,1354,TRANSFER
6674,359,13,TRANSFER
6675,359,33,TRANSFER
6676,359,79,TRANSFER
6677,359,24,TRANSFER
6678,360,12,TRANSFER
6680,360,8,TRANSFER
6681,360,57,TRANSFER
6682,360,1351,TRANSFER
6683,361,89,TRANSFER
6684,361,61,TRANSFER
6685,361,600,TRANSFER
6687,361,33,TRANSFER
6689,362,109,TRANSFER
6690,362,42,TRANSFER
6691,362,30,TRANSFER
6693,362,37,TRANSFER
6696,363,34,TRANSFER
6698,363,108,TRANSFER
6700,363,40,TRANSFER
6701,364,21,TRANSFER
6702,364,116,TRANSFER
6703,364,30,TRANSFER
6704,364,24,TRANSFER
6705,364,15,TRANSFER
6706,364,85,TRANSFER
6707,365,923,TRANSFER
6708,365,6,TRANSFER
6711,365,63,TRANSFER
6712,365,106,TRANSFER
6714,366,32,TRANSFER
6715,366,59,TRANSFER
6716,366,18,TRANSFER
6717,366,20,TRANSFER
6718,366,16,TRANSFER
6720,367,61,TRANSFER
6722,367,13,TRANSFER
6726,368,87,TRANSFER
6727,368,304,TRANSFER
6728,368,21,TRANSFER
6729,368,32,TRANSFER
6731,369,20,TRANSFER
6732,369,85,TRANSFER
6733,369,40,TRANSFER
6734,369,121,TRANSFER
6736,369,4,TRANSFER
6738,370,29,TRANSFER
6739,370,111,TRANSFER
6740,370,9,TRANSFER
6741,370,48,TRANSFER
6742,370,7,TRANSFER
6745,371,26,TRANSFER
6747,371,10,TRANSFER
6748,371,18,TRANSFER
6749,372,76,TRANSFER
6750,372,24,TRANSFER
6751,372,36,TRANSFER
6752,372,46,TRANSFER
6753,372,6,TRANSFER
6755,373,330,TRANSFER
6756,373,1383,TRANSFER
6757,373,16,TRANSFER
6758,373,72,TRANSFER
6759,373,71,TRANSFER
6760,373,101,TRANSFER
6761,374,22,TRANSFER
6762,374,59,TRANSFER
6763,374,41,TRANSFER
6764,374,106,TRANSFER
6765,374,96,TRANSFER
6766,375,77,TRANSFER
6768,375,109,TRANSFER
6769,375,96,TRANSFER
6770,375,14,TRANSFER
6771,375,61,TRANSFER
6772,376,36,TRANSFER
6773,376,6,TRANSFER
6774,376,345,TRANSFER
6775,376,1427,TRANSFER
6776,376,52,TRANSFER
6777,376,13,TRANSFER
6778,377,155,TRANSFER
6779,377,9,TRANSFER
6780,377,4,TRANSFER
6781,377,14,TRANSFER
6782,377,23,TRANSFER
6783,377,105,TRANSFER
6784,378,1033,TRANSFER
6785,378,112,TRANSFER
6786,379,14,TRANSFER
6788,380,50,TRANSFER
6789,380,15,TRANSFER
6790,381,350,TRANSFER
6792,382,89,TRANSFER
6793,382,11,TRANSFER
6794,383,223,TRANSFER
6795,383,112,TRANSFER
6796,384,58,TRANSFER
6797,384,25,TRANSFER
6798,385,139,TRANSFER
6799,385,41,TRANSFER
6800,386,23,TRANSFER
6802,387,18,TRANSFER
6803,387,339,TRANSFER
6804,388,33,TRANSFER
6805,388,92,TRANSFER
6806,389,19,TRANSFER
6808,390,52,TRANSFER
6809,390,27,TRANSFER
6810,391,571,TRANSFER
6811,391,23,TRANSFER
6812,392,546,TRANSFER
6814,393,25,TRANSFER
6815,393,11,TRANSFER
6816,394,985,TRANSFER
6817,394,42,TRANSFER
8377,394,9,TRANSFER
6818,395,49,TRANSFER
6819,395,1320,TRANSFER
6820,396,71,TRANSFER
6821,396,8,TRANSFER
6822,397,38,TRANSFER
6824,398,251,TRANSFER
6826,399,51,TRANSFER
6827,399,100,TRANSFER
6828,400,46,TRANSFER
6830,401,19,TRANSFER
6831,401,43,TRANSFER
6832,402,956,TRANSFER
6833,402,16,TRANSFER
6834,403,755,TRANSFER
6836,404,40,TRANSFER
6838,405,197,TRANSFER
6839,405,66,TRANSFER
6840,406,29,TRANSFER
6843,406,22,TRANSFER
6844,407,35,TRANSFER
6845,407,37,TRANSFER
6846,407,17,TRANSFER
6847,407,82,TRANSFER
6848,408,84,TRANSFER
6851,408,97,TRANSFER
6852,409,67,TRANSFER
6853,409,54,TRANSFER
6854,409,34,TRANSFER
6855,409,102,TRANSFER
6858,410,332,TRANSFER
6859,410,25,TRANSFER
6860,411,8,TRANSFER
6861,411,60,TRANSFER
6862,411,33,TRANSFER
6863,411,17,TRANSFER
6864,412,59,TRANSFER
6866,412,33,TRANSFER
6867,412,17,TRANSFER
6868,413,108,TRANSFER
6869,413,19,TRANSFER
6870,413,24,TRANSFER
6871,413,33,TRANSFER
6872,414,48,TRANSFER
6873,414,91,TRANSFER
6875,414,10,TRANSFER
6876,415,20,TRANSFER
6878,415,28,TRANSFER
6880,416,15,TRANSFER
6881,416,29,TRANSFER
6882,416,32,TRANSFER
6883,416,64,TRANSFER
6885,417,74,TRANSFER
6887,417,17,TRANSFER
6888,418,46,TRANSFER
6889,418,15,TRANSFER
6890,418,44,TRANSFER
6891,418,30,TRANSFER
6892,419,344,TRANSFER
6893,419,24,TRANSFER
6897,420,29,TRANSFER
6898,420,41,TRANSFER
6899,420,88,TRANSFER
6900,421,50,TRANSFER
6901,421,898,TRANSFER
6902,421,85,TRANSFER
6903,421,25,TRANSFER
6904,422,33,TRANSFER
6905,422,329,TRANSFER
6906,422,14,TRANSFER
6907,422,56,TRANSFER
6908,423,51,TRANSFER
6909,423,99,TRANSFER
6912,424,61,TRANSFER
6913,424,36,TRANSFER
6914,424,47,TRANSFER
6915,424,37,TRANSFER
8386,424,38,TRANSFER
6916,425,21,TRANSFER
6918,425,12,TRANSFER
6921,426,104,TRANSFER
6922,426,23,TRANSFER
6923,426,34,TRANSFER
6924,427,36,TRANSFER
6925,427,14,TRANSFER
6926,427,67,TRANSFER
6927,427,72,TRANSFER
6928,428,26,TRANSFER
6931,428,42,TRANSFER
6932,429,37,TRANSFER
6933,429,16,TRANSFER
6934,429,43,TRANSFER
6935,429,911,TRANSFER
6936,430,101,TRANSFER
6937,430,92,TRANSFER
6938,430,96,TRANSFER
6939,430,55,TRANSFER
6940,431,81,TRANSFER
6941,431,126,TRANSFER
6942,431,19,TRANSFER
6943,431,64,TRANSFER
6944,432,2,TRANSFER
6945,432,58,TRANSFER
6946,432,115,TRANSFER
6949,433,891,TRANSFER
6950,433,75,TRANSFER
6953,434,82,TRANSFER
6954,434,28,TRANSFER
6955,434,94,TRANSFER
6956,435,17,TRANSFER
6957,435,20,TRANSFER
6958,435,21,TRANSFER
6959,435,12,TRANSFER
6960,435,48,TRANSFER
6961,435,19,TRANSFER
6962,435,121,TRANSFER
6963,436,60,TRANSFER
6964,436,48,TRANSFER
6966,436,85,TRANSFER
6967,436,71,TRANSFER
6968,436,33,TRANSFER
6969,436,40,TRANSFER
6972,437,78,TRANSFER
6973,437,15,TRANSFER
6974,437,12,TRANSFER
6975,437,332,TRANSFER
6976,437,131,TRANSFER
6977,438,11,TRANSFER
6978,438,59,TRANSFER
6979,438,35,TRANSFER
6983,438,12,TRANSFER
6984,439,1152,TRANSFER
6985,439,42,TRANSFER
6986,439,17,TRANSFER
6987,439,15,TRANSFER
6990,440,41,TRANSFER
6991,440,11,TRANSFER
6993,440,115,TRANSFER
6994,440,16,TRANSFER
6995,440,10,TRANSFER
6996,440,26,TRANSFER
6997,441,34,TRANSFER
6998,441,37,TRANSFER
6999,441,38,TRANSFER
7000,441,21,TRANSFER
7002,441,41,TRANSFER
7004,442,9,TRANSFER
7005,442,26,TRANSFER
7006,442,129,TRANSFER
7007,442,94,TRANSFER
7009,442,86,TRANSFER
7010,443,24,TRANSFER
7011,443,29,TRANSFER
7012,443,50,TRANSFER
7013,443,21,TRANSFER
7014,443,27,TRANSFER
7015,443,129,TRANSFER
7016,443,33,TRANSFER
7019,444,115,TRANSFER
7020,444,58,TRANSFER
7021,444,76,TRANSFER
7022,444,123,TRANSFER
7023,444,44,TRANSFER
7024,445,31,TRANSFER
7026,445,42,TRANSFER
7027,445,16,TRANSFER
7028,445,62,TRANSFER
7029,445,23,TRANSFER
7030,445,44,TRANSFER
7031,446,1438,TRANSFER
7032,446,102,TRANSFER
7033,446,37,TRANSFER
7034,446,67,TRANSFER
7035,446,34,TRANSFER
7037,446,627,TRANSFER
7038,447,14,TRANSFER
7039,447,11,TRANSFER
7040,447,70,TRANSFER
7041,447,55,TRANSFER
7042,447,131,TRANSFER
7043,447,10,TRANSFER
7044,447,28,TRANSFER
7045,448,22,TRANSFER
7046,448,47,TRANSFER
7047,448,30,TRANSFER
7049,448,51,TRANSFER
7051,448,9,TRANSFER
7052,449,19,TRANSFER
7053,449,76,TRANSFER
7054,449,33,TRANSFER
7055,449,88,TRANSFER
7056,449,13,TRANSFER
7057,449,6,TRANSFER
7058,449,27,TRANSFER
7059,450,345,TRANSFER
7060,450,282,TRANSFER
7061,450,1010,TRANSFER
7062,450,25,TRANSFER
7063,450,51,TRANSFER
7064,450,30,TRANSFER
7065,450,55,TRANSFER
7066,451,84,TRANSFER
7067,451,15,TRANSFER
7069,451,1366,TRANSFER
7070,451,51,TRANSFER
7071,451,28,TRANSFER
7072,451,11,TRANSFER
7073,452,32,TRANSFER
7074,452,61,TRANSFER
7075,452,107,TRANSFER
7076,452,57,TRANSFER
7077,452,19,TRANSFER
7078,452,68,TRANSFER
7079,452,80,TRANSFER
7080,453,22,TRANSFER
7081,453,247,TRANSFER
7083,453,967,TRANSFER
7084,453,48,TRANSFER
7085,453,24,TRANSFER
7086,453,23,TRANSFER
7087,454,32,TRANSFER
7089,454,38,TRANSFER
7090,454,887,TRANSFER
7092,454,24,TRANSFER
7093,454,21,TRANSFER
7094,455,19,TRANSFER
7095,455,37,TRANSFER
7096,455,67,TRANSFER
7097,455,29,TRANSFER
7098,455,33,TRANSFER
7099,455,657,TRANSFER
7102,456,45,TRANSFER
7103,456,21,TRANSFER
7104,456,85,TRANSFER
7105,456,83,TRANSFER
7106,456,1387,TRANSFER
7109,457,28,TRANSFER
7111,457,1368,TRANSFER
7112,457,77,TRANSFER
7113,457,46,TRANSFER
7114,457,24,TRANSFER
7116,458,102,TRANSFER
7117,458,20,TRANSFER
7119,458,39,TRANSFER
7120,458,33,TRANSFER
7121,458,57,TRANSFER
7122,459,20,TRANSFER
7123,459,355,TRANSFER
7124,459,1,TRANSFER
7125,459,32,TRANSFER
7126,459,21,TRANSFER
7127,459,106,TRANSFER
7128,459,54,TRANSFER
7129,460,106,TRANSFER
7131,460,18,TRANSFER
7132,460,120,TRANSFER
7133,460,26,TRANSFER
7134,460,57,TRANSFER
7135,460,68,TRANSFER
7136,461,39,TRANSFER
7138,461,77,TRANSFER
7141,461,20,TRANSFER
7142,461,40,TRANSFER
7143,462,21,TRANSFER
7144,462,28,TRANSFER
7145,462,10,TRANSFER
7146,462,14,TRANSFER
7147,462,44,TRANSFER
7148,462,349,TRANSFER
7149,463,93,TRANSFER
7150,463,310,TRANSFER
7151,463,9,TRANSFER
7152,463,7,TRANSFER
7154,463,77,TRANSFER
7155,463,27,TRANSFER
7156,464,121,TRANSFER
7157,464,11,TRANSFER
7160,464,16,TRANSFER
7161,464,49,TRANSFER
7162,464,184,TRANSFER
7163,496,1248,TRANSFER
7164,497,40,TRANSFER
7165,498,10,TRANSFER
7166,499,1225,TRANSFER
7167,500,447,TRANSFER
7168,501,42,TRANSFER
7169,502,730,TRANSFER
7170,503,12,TRANSFER
7171,504,103,TRANSFER
7172,505,24,TRANSFER
7173,506,284,TRANSFER
7174,507,149,TRANSFER
7175,508,136,TRANSFER
7176,509,436,TRANSFER
7177,510,739,TRANSFER
7178,511,333,TRANSFER
7179,512,315,TRANSFER
7180,513,729,TRANSFER
7181,514,130,TRANSFER
7182,515,36,TRANSFER
7183,516,10,TRANSFER
7184,517,30,TRANSFER
7185,518,26,TRANSFER
7186,519,9,TRANSFER
7187,520,42,TRANSFER
7188,521,52,TRANSFER
7189,522,26,TRANSFER
7190,523,339,TRANSFER
7191,524,13,TRANSFER
7192,525,75,TRANSFER
7193,526,17,TRANSFER
7194,527,72,TRANSFER
7196,528,69,TRANSFER
7198,528,71,TRANSFER
7199,529,84,TRANSFER
7200,529,131,TRANSFER
7202,529,29,TRANSFER
7203,530,12,TRANSFER
7204,530,49,TRANSFER
7206,530,28,TRANSFER
7207,531,38,TRANSFER
7208,531,58,TRANSFER
7209,531,26,TRANSFER
7211,532,18,TRANSFER
7212,532,35,TRANSFER
7213,532,72,TRANSFER
7214,532,118,TRANSFER
7215,533,47,TRANSFER
7216,533,22,TRANSFER
7217,533,34,TRANSFER
7218,533,492,TRANSFER
7219,534,16,TRANSFER
7220,534,14,TRANSFER
7221,534,28,TRANSFER
7223,535,29,TRANSFER
7224,535,28,TRANSFER
7225,535,167,TRANSFER
7226,535,137,TRANSFER
7227,536,45,TRANSFER
7228,536,1179,TRANSFER
7229,536,55,TRANSFER
7230,536,330,TRANSFER
7231,537,31,TRANSFER
7234,537,26,TRANSFER
7235,538,28,TRANSFER
7237,538,40,TRANSFER
7238,538,35,TRANSFER
7239,539,7,TRANSFER
7240,539,63,TRANSFER
7241,539,331,TRANSFER
7242,539,15,TRANSFER
7243,540,618,TRANSFER
7244,540,40,TRANSFER
7245,540,11,TRANSFER
7246,540,23,TRANSFER
7247,541,42,TRANSFER
7248,541,18,TRANSFER
7249,541,1,TRANSFER
7250,542,81,TRANSFER
7252,542,42,TRANSFER
7254,543,25,TRANSFER
7255,543,10,TRANSFER
7256,543,86,TRANSFER
7257,543,15,TRANSFER
7258,544,30,TRANSFER
7261,544,77,TRANSFER
7263,545,60,TRANSFER
7264,545,20,TRANSFER
7265,545,28,TRANSFER
7266,546,349,TRANSFER
7267,546,34,TRANSFER
7268,546,4,TRANSFER
7270,547,15,TRANSFER
7271,547,34,TRANSFER
7272,547,1365,TRANSFER
7273,547,69,TRANSFER
7274,548,74,TRANSFER
7275,548,35,TRANSFER
7276,548,128,TRANSFER
7277,548,19,TRANSFER
7278,549,38,TRANSFER
7279,549,34,TRANSFER
7280,549,56,TRANSFER
7281,549,15,TRANSFER
7283,550,26,TRANSFER
7284,550,59,TRANSFER
7285,550,33,TRANSFER
7286,551,77,TRANSFER
7287,551,22,TRANSFER
7288,551,15,TRANSFER
7289,551,914,TRANSFER
7290,552,28,TRANSFER
7291,552,31,TRANSFER
7292,552,20,TRANSFER
7293,552,92,TRANSFER
8391,552,38,TRANSFER
7296,553,35,TRANSFER
7297,553,1197,TRANSFER
7298,554,54,TRANSFER
7299,554,94,TRANSFER
7300,554,20,TRANSFER
7301,554,18,TRANSFER
7303,555,115,TRANSFER
7304,555,37,TRANSFER
7306,556,14,TRANSFER
7307,556,49,TRANSFER
7308,556,167,TRANSFER
7309,556,5,TRANSFER
7310,557,33,TRANSFER
7311,557,106,TRANSFER
7312,557,31,TRANSFER
7314,558,27,TRANSFER
7315,558,10,TRANSFER
7316,558,21,TRANSFER
7317,559,85,TRANSFER
7318,559,42,TRANSFER
7320,559,32,TRANSFER
7322,560,51,TRANSFER
7323,560,972,TRANSFER
7324,560,52,TRANSFER
7325,595,35,TRANSFER
7326,596,60,TRANSFER
7327,597,40,TRANSFER
7328,598,367,TRANSFER
7329,599,99,TRANSFER
7330,600,11,TRANSFER
7331,601,26,TRANSFER
7332,602,33,TRANSFER
7333,603,26,TRANSFER
7334,604,29,TRANSFER
7335,605,13,TRANSFER
7336,606,8,TRANSFER
7337,607,45,TRANSFER
7338,608,120,TRANSFER
7339,609,40,TRANSFER
7340,610,38,TRANSFER
7341,611,182,TRANSFER
7342,612,15,TRANSFER
7343,613,358,TRANSFER
7344,614,66,TRANSFER
7345,615,972,TRANSFER
7346,616,9,TRANSFER
7347,617,85,TRANSFER
7348,618,154,TRANSFER
7349,619,72,TRANSFER
7350,620,10,TRANSFER
7351,621,33,TRANSFER
7352,622,118,TRANSFER
